time,x,z,mag,evid,tempid
2018-09-26T10:36:49.470000Z,0.196,1.064,2.15713329936,14079,SGC2018yyczk_55024
2018-09-26T10:52:12.400000Z,0.192,0.588,1.89621781437,14080,SGC2018yyczk_46457
2018-09-26T10:54:13.670000Z,0.162,0.751,1.89616243921,14081,SGC2018yyczk_51041
2018-09-26T12:05:16.510000Z,0.229,0.435,2.0070154849,14082,SGC2018yyczk_46457
2018-09-26T12:24:48.440000Z,0.165,0.662,2.12743112503,14083,SGC2018yyczk_34942
2018-09-26T13:00:50.390000Z,0.163,0.472,1.7981682995,14085,SGC2018yyczk_34942
2018-09-26T14:58:59.270000Z,0.188,0.619,2.29416542271,14088,SGC2018yyczk_57470
2018-09-26T15:04:48.340000Z,0.245,1.088,3.14895470603,14089,SGC2018yyczk_69982
2018-09-26T15:23:55.040000Z,0.481,0.766,2.07660001127,14090,SGC2018yyczk_55024
2018-09-26T15:58:44.250000Z,0.357,0.314,1.78800638044,14091,SGC2018yyczk_34942
2018-09-26T16:34:46.920000Z,0.347,0.988,2.88948207441,14093,SGC2018yyczk_67417
2018-09-26T16:38:42.200000Z,0.473,0.916,2.22117951078,14094,SGC2018yyczk_34942
2018-09-26T19:14:27.210000Z,0.196,0.452,2.2379446508,14095,SGC2018yyczk_34942
2018-09-26T19:41:28.240000Z,0.336,0.557,1.91827208196,14096,SGC2018yyczk_34942
2018-09-26T20:21:22.950000Z,0.297,0.529,2.35786481689,14099,SGC2018yyczk_39307
2018-09-26T21:00:31.160000Z,0.337,0.967,2.20348530239,14100,SGC2018yyczk_34942
2018-09-27T00:37:29.850000Z,0.256,0.625,1.9416594497,14102,SGC2018yyczk_34942
2018-09-27T00:59:20.700000Z,0.162,0.331,2.1061976877,14103,SGC2018yyczk_51041
2018-09-27T01:17:56.860000Z,0.35,0.619,2.11044399295,14105,SGC2018yyczk_53066
2018-09-27T01:27:52.690000Z,0.405,0.935,2.22735741766,14106,SGC2018yyczk_55024
2018-09-27T01:28:42.220000Z,0.106,0.854,2.05601689151,14109,SGC2018yyczk_34942
2018-09-27T03:21:58.300000Z,0.437,0.848,1.9615387623,14110,SGC2018yyczk_34942
2018-09-27T04:13:26.270000Z,0.204,0.608,1.76423759095,14111,SGC2018yyczk_51041
2018-09-27T04:49:14.100000Z,0.236,0.817,1.69500544136,14112,SGC2018yyczk_55024
2018-09-27T05:34:08.260000Z,0.231,0.614,1.76660119935,14113,SGC2018yyczk_34942
2018-09-27T05:48:39.390000Z,0.266,0.612,2.36871134319,14115,SGC2018yyczk_51041
2018-09-27T05:55:40.700000Z,0.156,0.079,1.72095361294,14116,SGC2018yyczk_51041
2018-09-27T06:22:49.050000Z,0.455,0.642,1.76931360955,14117,SGC2018yyczk_34942
2018-09-27T07:13:09.550000Z,0.293,0.856,1.43029525293,14118,SGC2018yyczk_55024
2018-09-27T07:23:29.250000Z,0.233,0.653,1.65004533175,14119,SGC2018yyczk_34942
2018-09-27T09:29:20.680000Z,0.319,0.885,1.66063782057,14120,SGC2018yyczk_55024
2018-09-27T09:44:24.010000Z,0.261,0.297,1.722099006,14121,SGC2018yyczk_51041
2018-09-27T11:34:09.430000Z,0.28,0.774,1.93581600139,14122,SGC2018yyczk_45482
2018-09-27T11:36:04.640000Z,0.321,0.294,1.99334864683,14123,SGC2018yyczk_46457
2018-09-27 13:57:21,0.15326399866,0.51914850927,3.28,14124,SGC2018yyczk_46457
2018-09-27T16:02:13.620000Z,0.231,1.157,2.59846192763,14127,SGC2018yyczk_69884
2018-09-27T17:20:56.640000Z,0.188,0.814,2.0614221716,14128,SGC2018yyczk_39307
2018-09-27T17:47:40.020000Z,0.333,0.925,2.7593224639,14129,SGC2018yyczk_56808
2018-09-27T19:59:44.730000Z,0.492,0.407,2.22219573591,14130,SGC2018yyczk_51041
2018-09-27T20:21:26.220000Z,0.273,0.605,1.92420324916,14131,SGC2018yyczk_69982
2018-09-27T20:59:15.620000Z,0.149,0.431,2.03655398015,14132,SGC2018yyczk_34942
2018-09-27T21:56:59.350000Z,0.271,0.871,2.49257018953,14133,SGC2018yyczk_47863
2018-09-27T23:08:34.050000Z,0.246,0.995,1.8618962852,14135,SGC2018yyczk_53066
2018-09-28T00:14:56.350000Z,0.273,0.836,1.61966219044,14136,SGC2018yyczk_34942
2018-09-28T00:31:04.830000Z,0.192,0.324,1.94161919326,14137,SGC2018yyczk_56808
2018-09-28T00:53:35.840000Z,0.125,0.708,2.00484959701,14138,SGC2018yyczk_47863
2018-09-28T01:19:47.580000Z,0.203,0.576,1.92150986045,14139,SGC2018yyczk_51041
2018-09-28T01:36:46.020000Z,0.267,0.975,2.52394940423,14140,SGC2018yyczk_53066
2018-09-28T03:16:19.160000Z,0.095,0.768,1.75108805299,14141,SGC2018yyczk_34942
2018-09-28T05:11:19.320000Z,0.348,1.64,1.80734165633,14142,SGC2018yyczk_55024
2018-09-28T06:38:25.750000Z,0.269,0.71,1.84827360419,14143,SGC2018yyczk_69982
2018-09-28T06:53:23.890000Z,0.156,0.563,2.42937668784,14144,SGC2018yyczk_51041
2018-09-28T07:28:16.960000Z,0.027,0.617,2.03139802866,14145,SGC2018yyczk_51041
2018-09-28T08:58:54.080000Z,0.259,0.137,1.86254130081,14146,SGC2018yyczk_34942
2018-09-28T09:02:05.310000Z,0.19,0.353,1.60815962928,14148,SGC2018yyczk_51041
2018-09-28T09:20:19.440000Z,0.294,0.6,1.60277659048,14149,SGC2018yyczk_51041
2018-09-28T09:40:27.810000Z,0.218,0.704,1.57379237638,14150,SGC2018yyczk_34942
2018-09-28T12:55:48.980000Z,0.183,0.104,2.14491875333,14151,SGC2018yyczk_51041
2018-09-28T12:56:52.540000Z,0.235,1.236,1.92737308201,14152,SGC2018yyczk_55024
2018-09-28T15:46:53.800000Z,0.228,0.775,2.02778757656,14153,SGC2018yyczk_55024
2018-09-28T16:44:51.870000Z,0.274,0.205,1.96465291191,14154,SGC2018yyczk_34942
2018-09-28T16:53:01.020000Z,0.053,0.739,2.21279348134,14155,SGC2018yyczk_34942
2018-09-28T17:02:54.550000Z,0.261,0.335,2.21558116895,14158,SGC2018yyczk_51041
2018-09-28T18:09:25.840000Z,0.298,0.497,1.83690936,14159,SGC2018yyczk_34942
2018-09-28T18:30:23.520000Z,0.127,0.54,2.11140466982,14162,SGC2018yyczk_51041
2018-09-28T21:13:07.800000Z,0.388,0.779,2.20370649967,14163,SGC2018yyczk_53066
2018-09-28T23:29:00.590000Z,0.264,0.721,1.94759286846,14164,SGC2018yyczk_55024
2018-09-28T23:57:54.900000Z,0.142,1.142,2.00124681712,14165,SGC2018yyczk_55024
2018-09-29T01:30:19.310000Z,0.254,0.558,1.71688538925,14166,SGC2018yyczk_34942
2018-09-29T02:34:23.130000Z,0.194,0.884,1.6526260813,14167,SGC2018yyczk_55024
2018-09-29T02:59:05.350000Z,0.181,0.917,2.61734166329,14168,SGC2018yyczk_46457
2018-09-29T03:07:16.730000Z,0.275,0.633,1.90413531565,14171,SGC2018yyczk_46457
2018-09-29T03:15:51.400000Z,0.381,0.323,1.73428650502,14172,SGC2018yyczk_34942
2018-09-29T04:08:08.070000Z,0.318,0.842,1.91346935791,14174,SGC2018yyczk_67417
2018-09-29T04:09:44.050000Z,0.169,1.178,2.41838731116,14175,SGC2018yyczk_67192
2018-09-29T04:31:53.640000Z,0.291,0.489,1.7746299122,14176,SGC2018yyczk_34942
2018-09-29T04:32:05.540000Z,0.186,0.729,1.77776067361,14177,SGC2018yyczk_55024
2018-09-29T05:13:14.830000Z,0.324,0.287,1.77864093123,14179,SGC2018yyczk_51041
2018-09-29T05:24:26.240000Z,0.227,0.818,1.73850132197,14180,SGC2018yyczk_55024
2018-09-29T05:57:31.270000Z,0.234,0.5,2.58403601595,14181,SGC2018yyczk_46457
2018-09-29T06:17:11.610000Z,0.315,0.348,1.56673494875,14184,SGC2018yyczk_51041
2018-09-29T06:49:40.650000Z,0.449,1.033,2.06455797396,14185,SGC2018yyczk_55024
2018-09-29T07:35:14.640000Z,0.382,0.343,1.83584000325,14186,SGC2018yyczk_39307
2018-09-29T07:38:57.910000Z,0.272,0.438,1.89388866264,14187,SGC2018yyczk_51041
2018-09-29T07:54:36.890000Z,0.336,0.771,1.97564249335,14188,SGC2018yyczk_51041
2018-09-29T07:59:58.480000Z,0.247,0.886,2.05884640909,14189,SGC2018yyczk_53066
2018-09-29T08:56:22.230000Z,0.222,1.225,1.77175409769,14190,SGC2018yyczk_55024
2018-09-29T09:45:30.540000Z,0.29,0.667,1.64928528249,14191,SGC2018yyczk_46457
2018-09-29T10:17:07.480000Z,0.22,0.443,1.94582324561,14192,SGC2018yyczk_51041
2018-09-29T10:36:39.720000Z,0.21,0.733,2.32704223458,14193,SGC2018yyczk_51041
2018-09-29T10:49:33.970000Z,0.325,0.586,1.83146723737,14194,SGC2018yyczk_46457
2018-09-29T10:53:05.550000Z,0.013,0.867,1.87591042245,14195,SGC2018yyczk_55024
2018-09-29T11:14:17.620000Z,0.29,0.672,1.95379585727,14196,SGC2018yyczk_55024
2018-09-29T12:34:15.230000Z,0.276,0.86,2.2971698911,14197,SGC2018yyczk_46457
2018-09-29T15:08:15.410000Z,0.443,0.77,1.92192041783,14198,SGC2018yyczk_34942
2018-09-29T17:00:51.800000Z,0.104,0.163,2.14032376358,14199,SGC2018yyczk_34942
2018-09-29T18:22:35.410000Z,0.052,0.42,2.2563827906,14200,SGC2018yyczk_34942
2018-09-29T19:03:36.550000Z,0.289,0.736,2.43258142383,14203,SGC2018yyczk_51041
2018-09-29T20:57:48.670000Z,0.34,0.675,1.872116155,14205,SGC2018yyczk_46457
2018-09-29T23:07:26.180000Z,0.18,0.557,1.80736121095,14206,SGC2018yyczk_34942
2018-09-29T23:11:56.280000Z,0.315,1.137,1.84597098808,14208,SGC2018yyczk_55024
2018-09-30T00:13:50.890000Z,0.186,0.678,1.87917264997,14209,SGC2018yyczk_55024
2018-09-30T00:33:53.170000Z,0.257,0.431,1.95859427779,14210,SGC2018yyczk_51041
2018-09-30T00:36:59.460000Z,0.203,0.755,2.03638426607,14211,SGC2018yyczk_45482
2018-09-30T02:27:51.040000Z,0.316,1.144,2.42612693137,14214,SGC2018yyczk_67417
2018-09-30T03:14:51.510000Z,0.233,0.593,2.34563089345,14215,SGC2018yyczk_57470
2018-09-30T04:15:18.620000Z,0.287,1.153,1.81538523972,14216,SGC2018yyczk_67417
2018-09-30T05:00:50.830000Z,0.213,0.5,1.64679909826,14217,SGC2018yyczk_56808
2018-09-30T05:02:06.750000Z,0.175,0.357,2.1511617896,14218,SGC2018yyczk_34942
2018-09-30T08:10:09.970000Z,0.264,0.913,1.86961915552,14221,SGC2018yyczk_56808
2018-09-30T08:44:49.700000Z,0.334,0.556,2.93307743956,14222,SGC2018yyczk_45482
2018-09-30T09:30:35.280000Z,0.224,0.509,2.22605894268,14225,SGC2018yyczk_34942
2018-09-30T10:07:38.470000Z,0.281,0.86,1.73718530748,14227,SGC2018yyczk_55024
2018-09-30T10:08:21.260000Z,0.176,0.454,1.83792107044,14228,SGC2018yyczk_51041
2018-09-30T11:23:59.280000Z,0.238,0.974,2.16599086611,14229,SGC2018yyczk_34942
2018-09-30T11:29:38.760000Z,0.22,0.178,1.98190043652,14230,SGC2018yyczk_51041
2018-09-30T13:11:41.830000Z,0.143,0.465,1.93950953031,14231,SGC2018yyczk_51041
2018-09-30T15:56:49.710000Z,0.301,0.434,1.84092606715,14232,SGC2018yyczk_46457
2018-09-30T16:42:40.990000Z,0.173,0.822,2.46491216888,14233,SGC2018yyczk_55024
2018-09-30T17:20:19.070000Z,0.348,0.76,1.89403034833,14235,SGC2018yyczk_51041
2018-09-30T18:08:44.630000Z,0.421,0.499,1.55940722142,14236,SGC2018yyczk_34942
2018-09-30T19:05:54.140000Z,0.194,1.113,1.85498063663,14237,SGC2018yyczk_55024
2018-09-30T19:13:51.510000Z,0.279,0.182,2.26665513411,14238,SGC2018yyczk_34942
2018-09-30T19:33:33.790000Z,0.157,0.256,1.82515904914,14241,SGC2018yyczk_51041
2018-09-30T19:41:30.160000Z,0.288,0.909,1.79608034631,14242,SGC2018yyczk_55024
2018-09-30T21:18:52.240000Z,0.381,0.438,1.92318377699,14243,SGC2018yyczk_51041
2018-10-01T01:09:35.660000Z,0.126,0.702,2.30834866934,14245,SGC2018yyczk_39307
2018-10-01T01:16:21.780000Z,0.235,0.484,2.18796056521,14248,SGC2018yyczk_39307
2018-10-01T01:20:25.970000Z,0.278,0.797,1.65093961468,14249,SGC2018yyczk_46457
2018-10-01T01:22:15.390000Z,0.275,0.647,1.43928687772,14250,SGC2018yyczk_34942
2018-10-01T01:39:41.040000Z,0.36,0.97,1.84426556033,14251,SGC2018yyczk_34942
2018-10-01T02:58:38.220000Z,0.347,0.765,1.84528674321,14253,SGC2018yyczk_69884
2018-10-01T03:03:52.470000Z,0.156,0.334,1.42104816895,14254,SGC2018yyczk_34942
2018-10-01T03:06:15.670000Z,0.286,0.517,2.49151854291,14255,SGC2018yyczk_34942
2018-10-01T03:10:48.070000Z,0.301,0.925,1.57395924839,14258,SGC2018yyczk_55024
2018-10-01T04:10:08.130000Z,0.272,1.025,1.84076960333,14259,SGC2018yyczk_62486
2018-10-01T04:28:40.630000Z,0.361,0.635,1.91277316161,14260,SGC2018yyczk_53066
2018-10-01T04:45:41.760000Z,0.203,0.481,1.4751892922,14261,SGC2018yyczk_34942
2018-10-01T05:16:09.940000Z,0.274,0.776,2.00995747726,14263,SGC2018yyczk_53066
2018-10-01T05:17:08.480000Z,0.319,0.679,1.65939126871,14264,SGC2018yyczk_46457
2018-10-01T05:26:07.930000Z,0.198,0.525,1.52629152627,14265,SGC2018yyczk_55024
2018-10-01T05:56:51.590000Z,0.168,0.536,1.74425422293,14266,SGC2018yyczk_34942
2018-10-01T07:08:15.740000Z,0.341,0.791,1.72674183284,14267,SGC2018yyczk_46457
2018-10-01T08:18:36.590000Z,0.131,0.851,1.60711013584,14268,SGC2018yyczk_55024
2018-10-01T08:57:08.120000Z,0.331,0.871,1.58560111576,14269,SGC2018yyczk_34942
2018-10-01T08:58:48.810000Z,0.268,0.832,2.13558978575,14270,SGC2018yyczk_55024
2018-10-01T09:01:55.590000Z,0.211,0.421,1.67674170643,14272,SGC2018yyczk_51041
2018-10-01T09:50:38.410000Z,0.067,0.654,2.69426368072,14273,SGC2018yyczk_34942
2018-10-01T10:34:04.810000Z,0.311,1.168,3.07129875616,14276,SGC2018yyczk_69884
2018-10-01T11:33:52.050000Z,0.178,0.245,1.99170164351,14277,SGC2018yyczk_51041
2018-10-01T11:47:56.910000Z,0.462,0.594,2.61445076319,14278,SGC2018yyczk_34942
2018-10-01T13:09:05.660000Z,0.468,0.622,1.81927065269,14281,SGC2018yyczk_34942
2018-10-01T13:49:53.960000Z,0.224,0.838,1.92984258605,14282,SGC2018yyczk_61409
2018-10-01T14:08:03.980000Z,0.212,0.364,2.39895516415,14283,SGC2018yyczk_51041
2018-10-01T15:05:27.560000Z,0.108,0.656,1.70688948074,14285,SGC2018yyczk_34942
2018-10-01T15:58:24.280000Z,0.259,0.559,1.75380943052,14286,SGC2018yyczk_34942
2018-10-01T16:25:46.090000Z,0.138,0.519,1.61773215164,14287,SGC2018yyczk_34942
2018-10-01T17:09:55.780000Z,0.364,1.032,1.83132914298,14288,SGC2018yyczk_55024
2018-10-01T17:43:17.550000Z,0.014,0.586,1.62665473529,14289,SGC2018yyczk_34942
2018-10-01T18:31:58.090000Z,0.074,0.454,2.0723048473,14290,SGC2018yyczk_51041
2018-10-01T18:54:52.040000Z,0.255,0.247,1.99919325653,14291,SGC2018yyczk_51041
2018-10-01T19:38:25.040000Z,0.208,0.517,2.22987944215,14292,SGC2018yyczk_51041
2018-10-01T20:00:05.910000Z,0.395,1.062,2.09024106608,14293,SGC2018yyczk_53066
2018-10-01T20:47:54.410000Z,0.331,0.503,2.12452115449,14294,SGC2018yyczk_51041
2018-10-01T22:24:58.750000Z,0.294,0.929,2.0643572951,14295,SGC2018yyczk_46457
2018-10-01T22:26:21.660000Z,0.329,0.518,2.05846893629,14296,SGC2018yyczk_34942
2018-10-01T23:53:19.900000Z,0.224,0.889,1.85870261819,14298,SGC2018yyczk_55024
2018-10-02T00:18:24.570000Z,0.353,0.542,1.85125982822,14299,SGC2018yyczk_34942
2018-10-02T03:32:36.500000Z,0.449,0.418,1.84791220907,14300,SGC2018yyczk_34942
2018-10-02T04:21:43.570000Z,0.311,0.277,2.26480712329,14301,SGC2018yyczk_34942
2018-10-02T04:50:32.240000Z,0.428,1.368,1.78557784789,14303,SGC2018yyczk_56808
2018-10-02T04:56:44.160000Z,0.251,0.405,1.75024928979,14304,SGC2018yyczk_34942
2018-10-02T05:10:57.240000Z,0.321,0.221,1.92529716686,14305,SGC2018yyczk_51041
2018-10-02T05:28:52.530000Z,0.306,0.845,1.97060946581,14306,SGC2018yyczk_53066
2018-10-02T05:41:50.050000Z,0.107,0.499,1.92167453733,14307,SGC2018yyczk_57470
2018-10-02T05:55:03.740000Z,0.226,0.795,2.27572227745,14308,SGC2018yyczk_56808
2018-10-02T06:10:00.650000Z,0.316,0.952,1.99653597256,14309,SGC2018yyczk_55024
2018-10-02T06:42:55.520000Z,0.199,0.263,2.46162806014,14310,SGC2018yyczk_46457
2018-10-02T07:03:44.930000Z,0.138,0.478,1.61116614203,14313,SGC2018yyczk_34942
2018-10-02T08:08:39.330000Z,0.208,0.379,1.85395430078,14314,SGC2018yyczk_34942
2018-10-02T08:42:19.320000Z,0.24,0.945,1.51378243305,14315,SGC2018yyczk_56808
2018-10-02T11:24:29.940000Z,0.183,0.583,1.73540079601,14316,SGC2018yyczk_34942
2018-10-02T11:28:33.650000Z,0.247,1.01,1.99394441033,14317,SGC2018yyczk_53066
2018-10-02T12:42:28.190000Z,0.037,0.753,1.99200410215,14318,SGC2018yyczk_34942
2018-10-02T13:18:31.360000Z,0.287,0.631,2.12500678857,14319,SGC2018yyczk_51041
2018-10-02T14:00:41.460000Z,0.104,0.543,2.47702947022,14320,SGC2018yyczk_46457
2018-10-02T14:19:37.650000Z,0.239,0.518,1.90396487021,14321,SGC2018yyczk_46457
2018-10-02T16:00:10.060000Z,0.026,0.234,1.80805469384,14322,SGC2018yyczk_34942
2018-10-02T16:46:11.330000Z,0.194,0.964,2.49496191776,14323,SGC2018yyczk_67192
2018-10-02T16:53:28.900000Z,0.326,0.318,2.06277791277,14324,SGC2018yyczk_51041
2018-10-02T17:52:51.050000Z,0.076,0.49,2.32364633207,14325,SGC2018yyczk_45482
2018-10-02T20:25:30.980000Z,0.337,0.927,1.91462484567,14326,SGC2018yyczk_55024
2018-10-02T20:29:37.350000Z,0.196,0.927,1.90719369156,14327,SGC2018yyczk_55024
2018-10-02T21:58:29.810000Z,0.253,1.111,2.54753368486,14328,SGC2018yyczk_55024
2018-10-03T00:53:38.750000Z,0.219,0.461,1.76012147319,14331,SGC2018yyczk_34942
2018-10-03T00:56:13.480000Z,0.216,0.979,1.89356648669,14332,SGC2018yyczk_55024
2018-10-03T01:37:26.050000Z,0.34,0.887,1.83866817676,14333,SGC2018yyczk_55024
2018-10-03 01:39:03,0.13335255081,1.01369451421,3.0,14334,SGC2018yyczk_55024
2018-10-03 03:15:03,0.35840656999,0.714092133947,3.02,14336,SGC2018yyczk_51041
2018-10-03T03:25:40.570000Z,0.172,0.379,1.72224771809,14338,SGC2018yyczk_34942
2018-10-03T04:04:07.670000Z,0.019,1.203,1.78671526481,14339,SGC2018yyczk_55024
2018-10-03T04:07:24.840000Z,0.123,0.602,1.91446980138,14340,SGC2018yyczk_51041
2018-10-03T04:21:03.680000Z,0.362,0.49,1.70425587242,14341,SGC2018yyczk_34942
2018-10-03T04:28:01.530000Z,0.457,0.848,2.24002670367,14342,SGC2018yyczk_46457
2018-10-03T04:55:17.700000Z,0.194,0.804,1.68266617373,14345,SGC2018yyczk_34942
2018-10-03T04:59:09.130000Z,0.218,0.768,1.93441165971,14347,SGC2018yyczk_55024
2018-10-03T05:18:46.220000Z,0.197,0.348,2.44580075917,14348,SGC2018yyczk_57470
2018-10-03T05:21:17.220000Z,0.349,0.234,1.50343298272,14349,SGC2018yyczk_34942
2018-10-03 05:54:22,0.0896713383451,0.474654401534,3.31,14350,SGC2018yyczk_34942
2018-10-03T06:02:44.590000Z,0.194,0.649,1.591472629,14353,SGC2018yyczk_51041
2018-10-03T07:07:41.350000Z,0.408,0.197,1.65151631155,14354,SGC2018yyczk_34942
2018-10-03T07:32:24.770000Z,0.395,0.589,1.73008380355,14355,SGC2018yyczk_39307
2018-10-03T07:44:41.560000Z,0.061,0.739,1.48906108112,14356,SGC2018yyczk_34942
2018-10-03T08:01:41.660000Z,0.288,0.525,2.15645894432,14357,SGC2018yyczk_51041
2018-10-03T08:15:30.650000Z,0.133,0.403,1.63303237562,14358,SGC2018yyczk_46457
2018-10-03T08:46:02.590000Z,0.347,1.123,1.86103822653,14359,SGC2018yyczk_67417
2018-10-03T09:51:43.240000Z,0.159,0.695,1.85328724369,14360,SGC2018yyczk_53066
2018-10-03T10:20:36.940000Z,0.219,0.719,1.62322095226,14362,SGC2018yyczk_56808
2018-10-03T11:22:58.480000Z,0.226,0.771,1.79139276151,14363,SGC2018yyczk_46457
2018-10-03T11:27:14.460000Z,0.29,0.44,2.00871394357,14364,SGC2018yyczk_34942
2018-10-03T12:26:46.050000Z,0.369,0.509,1.99854265049,14365,SGC2018yyczk_34942
2018-10-03T13:27:48.310000Z,0.359,0.839,2.04150354646,14366,SGC2018yyczk_55024
2018-10-03T14:33:36.890000Z,0.322,1.426,2.08015247134,14367,SGC2018yyczk_55024
2018-10-03T15:26:48.180000Z,0.101,0.749,1.84223820614,14368,SGC2018yyczk_34942
2018-10-03T15:53:31.870000Z,0.045,0.501,1.9876101873,14369,SGC2018yyczk_51041
2018-10-03T16:13:31.730000Z,0.258,0.906,2.0884474301,14370,SGC2018yyczk_53066
2018-10-03T16:17:00.070000Z,0.132,0.995,2.46176111107,14371,SGC2018yyczk_62486
2018-10-03 17:52:03,0.147032080367,1.09301148708,3.12,14372,SGC2018yyczk_55024
2018-10-03T18:24:03.150000Z,0.318,0.807,1.71808341029,14373,SGC2018yyczk_34942
2018-10-03T19:05:50.150000Z,0.308,0.82,1.84009762888,14374,SGC2018yyczk_34942
2018-10-03T19:39:55.730000Z,0.097,0.629,1.78194778738,14375,SGC2018yyczk_46457
2018-10-03T20:13:45.370000Z,0.182,0.326,1.83691192098,14376,SGC2018yyczk_51041
2018-10-03T20:19:26.980000Z,0.163,0.434,1.84362250908,14377,SGC2018yyczk_34942
2018-10-03T20:54:27.270000Z,0.339,0.895,1.78057855741,14378,SGC2018yyczk_55024
2018-10-03T21:28:35.630000Z,0.391,0.159,2.3010258931,14379,SGC2018yyczk_51041
2018-10-03T23:03:36.490000Z,0.155,0.31,1.68382048994,14380,SGC2018yyczk_34942
2018-10-03T23:45:05.950000Z,0.357,0.588,2.10040176301,14381,SGC2018yyczk_47863
2018-10-03T23:51:37.270000Z,0.376,0.978,1.9481568522,14382,SGC2018yyczk_34942
2018-10-04T00:18:12.740000Z,0.37,0.987,1.84293794479,14384,SGC2018yyczk_55024
2018-10-04T01:32:33.510000Z,0.263,0.592,1.8776768742,14385,SGC2018yyczk_34942
2018-10-04T01:38:56.190000Z,0.45,0.637,1.91947437595,14386,SGC2018yyczk_46457
2018-10-04T01:39:25.410000Z,0.256,0.345,1.96671329603,14387,SGC2018yyczk_34942
2018-10-04T02:28:15.560000Z,0.231,0.611,1.67706634314,14389,SGC2018yyczk_46457
2018-10-04T02:42:48.780000Z,0.322,0.497,1.77407985023,14390,SGC2018yyczk_51041
2018-10-04T04:14:15.050000Z,0.246,0.408,1.68782102131,14391,SGC2018yyczk_34942
2018-10-04T04:36:10.210000Z,0.21,1.094,1.66161654231,14392,SGC2018yyczk_55024
2018-10-04T07:24:09.970000Z,0.363,0.528,1.50149192208,14393,SGC2018yyczk_34942
2018-10-04T09:22:08.400000Z,0.23,1.306,1.63425871424,14394,SGC2018yyczk_55024
2018-10-04T10:47:00.880000Z,0.334,1.056,1.84226993806,14395,SGC2018yyczk_55024
2018-10-04T11:00:45.880000Z,0.203,1.169,2.88727027622,14396,SGC2018yyczk_56808
2018-10-04T11:11:18.060000Z,0.193,1.05,2.93991188954,14399,SGC2018yyczk_67417
2018-10-04T12:45:36.910000Z,0.145,1.092,1.93213981469,14400,SGC2018yyczk_46457
2018-10-04T13:25:11.490000Z,0.328,0.663,2.03484868645,14401,SGC2018yyczk_51041
2018-10-04T14:08:55.810000Z,0.396,0.592,2.04043929192,14402,SGC2018yyczk_51041
2018-10-04T14:56:08.910000Z,0.123,1.095,2.106753987,14403,SGC2018yyczk_56808
2018-10-04T15:38:19.190000Z,0.227,0.966,2.34839438702,14404,SGC2018yyczk_53066
2018-10-04T16:48:20.360000Z,0.274,0.405,1.98870318101,14405,SGC2018yyczk_34942
2018-10-04T17:28:10.730000Z,0.21,0.343,2.11389080457,14406,SGC2018yyczk_51041
2018-10-04T17:40:14.810000Z,0.325,0.98,1.86442603477,14407,SGC2018yyczk_55024
2018-10-04T20:49:59.740000Z,0.325,0.943,2.20146768508,14408,SGC2018yyczk_47863
2018-10-04T22:15:52.660000Z,0.379,0.98,1.59814906347,14409,SGC2018yyczk_55024
2018-10-04T23:31:25.810000Z,0.226,0.815,2.30744381953,14410,SGC2018yyczk_57470
2018-10-05T01:24:25.150000Z,0.209,0.899,1.89016434365,14411,SGC2018yyczk_47863
2018-10-05T02:08:13.190000Z,0.274,0.32,1.73725344357,14412,SGC2018yyczk_46457
2018-10-05T02:22:14.230000Z,0.163,0.62,1.75728224717,14413,SGC2018yyczk_34942
2018-10-05T02:47:33.380000Z,0.311,0.995,1.90876567584,14414,SGC2018yyczk_55024
2018-10-05T03:58:53.870000Z,0.287,0.625,1.90519225134,14415,SGC2018yyczk_55024
2018-10-05T06:00:36.680000Z,0.143,0.435,1.64497194305,14416,SGC2018yyczk_46457
2018-10-05T07:25:07.110000Z,0.302,0.474,1.68837726509,14417,SGC2018yyczk_34942
2018-10-05T08:13:13.580000Z,0.12,0.237,1.71761055665,14418,SGC2018yyczk_34942
2018-10-05T08:29:14.900000Z,0.349,0.465,1.69215810794,14419,SGC2018yyczk_34942
2018-10-05T08:54:47.770000Z,0.216,0.607,1.5511214196,14420,SGC2018yyczk_34942
2018-10-05T09:05:16.820000Z,0.251,1.008,1.81366372608,14421,SGC2018yyczk_55024
2018-10-05T10:07:49.850000Z,0.084,0.709,2.06882919995,14422,SGC2018yyczk_34942
2018-10-05T10:55:24.910000Z,0.192,0.814,2.41684676528,14423,SGC2018yyczk_34942
2018-10-05T11:54:53.180000Z,0.276,0.808,1.97052646606,14425,SGC2018yyczk_46457
2018-10-05T12:19:44.500000Z,0.388,0.671,2.70683913607,14426,SGC2018yyczk_34942
2018-10-05T14:36:38.820000Z,0.346,0.906,1.98256021286,14429,SGC2018yyczk_55024
2018-10-05T15:31:44.350000Z,0.437,0.661,2.07000528323,14430,SGC2018yyczk_55024
2018-10-05T15:51:30.780000Z,0.152,0.518,2.13599454666,14431,SGC2018yyczk_51041
2018-10-05T16:03:24.070000Z,0.241,0.933,1.97008300714,14432,SGC2018yyczk_55024
2018-10-05T16:05:15.260000Z,0.242,0.535,1.78558528532,14433,SGC2018yyczk_34942
2018-10-05T16:44:36.780000Z,0.258,0.789,1.98191145824,14434,SGC2018yyczk_46457
2018-10-05T17:14:22.000000Z,0.207,0.688,2.49567890869,14435,SGC2018yyczk_46457
2018-10-05T18:01:24.510000Z,0.249,0.669,1.94394284452,14436,SGC2018yyczk_46457
